4, 98, 6
4, 99, 6
5, 6, 1
5, 7, 8
5, 8, 7
5, 9, 6
5, 10, 10
5, 11, 1
5, 12, 4
5, 13, 6
5, 14, 1
5, 15, 10
5, 16, 5
5, 17, 9
5, 18, 7
5, 19, 6
5, 20, 7
5, 21, 8
5, 22, 7
5, 23, 9
5, 24, 9
5, 25, 10
5, 26, 3
5, 27, 1
5, 28, 8
5, 29, 7
5, 30, 10
5, 31, 7
5, 32, 5
5, 33, 2
5, 34, 6
5, 35, 3
5, 36, 8
5, 37, 10
5, 38, 6
5, 39, 10
5, 40, 6
5, 41, 8
5, 42, 3
5, 43, 4
5, 44, 7
5, 45, 6
5, 46, 7
5, 47, 8
5, 48, 10
5, 49, 7
5, 50, 4
5, 51, 9
5, 52, 4
5, 53, 10
5, 54, 3
5, 55, 4
5, 56, 4
5, 57, 8
5, 58, 5
5, 59, 1
5, 60, 3
5, 61, 2
5, 62, 8
5, 63, 2
5, 64, 4
5, 65, 1
5, 66, 2
5, 67, 10
5, 68, 2
5, 69, 7
5, 70, 3
5, 71, 8
5, 72, 5
5, 73, 5
5, 74, 2
5, 75, 10
5, 76, 5
5, 77, 4
5, 78, 5
5, 79, 8
5, 80, 8
5, 81, 4
5, 82, 9
5, 83, 3
5, 84, 1
5, 85, 10
5, 86, 3
5, 87, 3
5, 88, 8
5, 89, 5
5, 90, 10
5, 91, 5
5, 92, 3
5, 93, 1
5, 94, 6
5, 95, 8
5, 96, 10
5, 97, 2
5, 98, 4
5, 99, 4
6, 7, 3
6, 8, 3
6, 9, 8
6, 10, 9
6, 11, 3
6, 12, 5
6, 13, 1
6, 14, 6
6, 15, 5
6, 16, 6
6, 17, 4
6, 18, 9
6, 19, 7
6, 20, 1
6, 21, 7
6, 22, 3
6, 23, 3
6, 24, 2
6, 25, 3
6, 26, 9
6, 27, 3
6, 28, 10
6, 29, 4
6, 30, 5
6, 31, 6
6, 32, 8
6, 33, 6
6, 34, 4
6, 35, 3
6, 36, 3
6, 37, 4
6, 38, 1
6, 39, 7
6, 40, 4
6, 41, 6
6, 42, 6
6, 43, 8
6, 44, 9
6, 45, 8
6, 46, 2
6, 47, 3
6, 48, 3
6, 49, 6
6, 50, 2
6, 51, 7
6, 52, 8
6, 53, 10
6, 54, 9
6, 55, 6
6, 56, 7
6, 57, 3
6, 58, 5
6, 59, 2
6, 60, 10
6, 61, 10
6, 62, 5
6, 63, 3
6, 64, 3
6, 65, 8
6, 66, 10
6, 67, 7
6, 68, 7
6, 69, 9
6, 70, 4
6, 71, 1
6, 72, 8
6, 73, 2
6, 74, 9
6, 75, 10
6, 76, 5
6, 77, 6
6, 78, 6
6, 79, 4
6, 80, 2
6, 81, 7
6, 82, 8
6, 83, 9
6, 84, 7
6, 85, 9
6, 86, 5
6, 87, 6
6, 88, 5
6, 89, 3
6, 90, 5
6, 91, 6
6, 92, 1
6, 93, 2
6, 94, 10
6, 95, 1
6, 96, 5
6, 97, 3
6, 98, 4
6, 99, 10
7, 8, 1
7, 9, 2
7, 10, 5
7, 11, 7
7, 12, 2
7, 13, 7
7, 14, 8
7, 15, 6
7, 16, 4
7, 17, 3
7, 18, 4
7, 19, 5
7, 20, 7
7, 21, 4
7, 22, 2
7, 23, 6
7, 24, 6
7, 25, 10
7, 26, 7
7, 27, 1
7, 28, 4
7, 29, 5
7, 30, 6
7, 31, 2
7, 32, 10
7, 33, 4
7, 34, 9
7, 35, 3
7, 36, 2
7, 37, 3
7, 38, 10
7, 39, 2
7, 40, 3
7, 41, 2
7, 42, 3
7, 43, 8
7, 44, 8
7, 45, 2
7, 46, 1
7, 47, 6
7, 48, 7
7, 49, 10
7, 50, 8
7, 51, 1
7, 52, 10
7, 53, 8
7, 54, 10
7, 55, 5
7, 56, 6
7, 57, 2
7, 58, 6
7, 59, 2
7, 60, 7
7, 61, 6
7, 62, 5
7, 63, 1
7, 64, 7
7, 65, 5
7, 66, 1
7, 67, 9
7, 68, 6
7, 69, 10
7, 70, 3
7, 71, 10
7, 72, 1
7, 73, 8
7, 74, 8
7, 75, 3
7, 76, 4
7, 77, 9
7, 78, 10
7, 79, 9
7, 80, 10
7, 81, 5
7, 82, 9
7, 83, 4
7, 84, 8
7, 85, 6
7, 86, 8
7, 87, 2
7, 88, 3
7, 89, 4
7, 90, 10
7, 91, 1
7, 92, 1
7, 93, 6
7, 94, 2
7, 95, 10
7, 96, 5
7, 97, 9
7, 98, 6
7, 99, 8
8, 9, 7
8, 10, 9
8, 11, 6
8, 12, 5
8, 13, 7
8, 14, 9
8, 15, 8
8, 16, 3
8, 17, 8
8, 18, 7
8, 19, 8
8, 20, 1
8, 21, 10
8, 22, 5
8, 23, 2
8, 24, 7
8, 25, 9
8, 26, 8
8, 27, 9
8, 28, 8
8, 29, 6
8, 30, 6
8, 31, 6
8, 32, 3
8, 33, 3
8, 34, 5
8, 35, 6
8, 36, 3
8, 37, 10
8, 38, 1
8, 39, 6
8, 40, 3
8, 41, 8
8, 42, 7
8, 43, 4
8, 44, 9
8, 45, 4
8, 46, 6
8, 47, 7
8, 48, 4
8, 49, 2
8, 50, 4
8, 51, 2
8, 52, 3
8, 53, 5
8, 54, 6
8, 55, 9
8, 56, 8
8, 57, 10
8, 58, 3
8, 59, 6
8, 60, 6
8, 61, 5
8, 62, 1
8, 63, 7
8, 64, 3
8, 65, 8
8, 66, 10
8, 67, 4
8, 68, 2
8, 69, 7
8, 70, 4
8, 71, 7
8, 72, 5
8, 73, 7
8, 74, 6
8, 75, 10
8, 76, 1
8, 77, 8
8, 78, 9
8, 79, 3
8, 80, 4
8, 81, 7
8, 82, 3
8, 83, 6
8, 84, 10
8, 85, 3
8, 86, 1
8, 87, 10
8, 88, 1
8, 89, 8
8, 90, 4
8, 91, 9
8, 92, 10
8, 93, 9
8, 94, 1
8, 95, 1
8, 96, 8
8, 97, 3
8, 98, 7
8, 99, 6
9, 10, 8
9, 11, 8
9, 12, 10
9, 13, 2
9, 14, 5
9, 15, 7
9, 16, 1
9, 17, 3
9, 18, 9
9, 19, 4
9, 20, 10
9, 21, 3
9, 22, 1
9, 23, 9
9, 24, 8
9, 25, 4
9, 26, 10
9, 27, 6
9, 28, 1
9, 29, 2
9, 30, 10
9, 31, 9
9, 32, 4
9, 33, 9
9, 34, 7
9, 35, 10
9, 36, 5
9, 37, 3
9, 38, 5
9, 39, 4
9, 40, 6
9, 41, 10
9, 42, 7
9, 43, 1
9, 44, 6
9, 45, 5
9, 46, 5
9, 47, 7
9, 48, 3
9, 49, 4
9, 50, 2
9, 51, 1
9, 52, 10
9, 53, 4
9, 54, 4
9, 55, 3
9, 56, 7
9, 57, 1
9, 58, 10
9, 59, 8
9, 60, 1
9, 61, 2
9, 62, 4
9, 63, 8
9, 64, 10
9, 65, 10
9, 66, 9
9, 67, 1
9, 68, 5
9, 69, 7
9, 70, 2
9, 71, 2
9, 72, 10
9, 73, 7
9, 74, 1
9, 75, 4
9, 76, 10
9, 77, 2
9, 78, 4
9, 79, 1
9, 80, 9
9, 81, 5
9, 82, 2
9, 83, 9
9, 84, 5
9, 85, 8
9, 86, 6
9, 87, 7
9, 88, 10
9, 89, 6
9, 90, 6
9, 91, 5
9, 92, 9
9, 93, 8
9, 94, 2
9, 95, 1
9, 96, 9
9, 97, 7
9, 98, 5
9, 99, 7
10, 11, 9
10, 12, 6
10, 13, 1
10, 14, 7
10, 15, 10
10, 16, 2
10, 17, 8
10, 18, 7
10, 19, 1
10, 20, 8
10, 21, 7
10, 22, 6
10, 23, 6
10, 24, 8
10, 25, 6
10, 26, 7
10, 27, 2
10, 28, 4
10, 29, 9
10, 30, 10
10, 31, 7
10, 32, 7
10, 33, 5
10, 34, 6
10, 35, 5
10, 36, 8
10, 37, 5
10, 38, 5
10, 39, 3
10, 40, 8
10, 41, 4
10, 42, 10
10, 43, 2
10, 44, 1
10, 45, 10
10, 46, 1
10, 47, 7
10, 48, 2
10, 49, 10
10, 50, 7
10, 51, 4
10, 52, 1
10, 53, 6
10, 54, 2
10, 55, 1
10, 56, 5
10, 57, 6
10, 58, 8
10, 59, 3
10, 60, 2
10, 61, 6
10, 62, 9
10, 63, 5
10, 64, 9
10, 65, 2
10, 66, 5
10, 67, 2
10, 68, 10
10, 69, 9
10, 70, 2
10, 71, 9
10, 72, 4
10, 73, 6
10, 74, 10
10, 75, 9
10, 76, 1
10, 77, 8
10, 78, 4
10, 79, 10
10, 80, 10
10, 81, 8
10, 82, 2
10, 83, 4
10, 84, 9
10, 85, 10
10, 86, 10
10, 87, 7
10, 88, 9
10, 89, 6
10, 90, 6
10, 91, 9
10, 92, 8
10, 93, 3
10, 94, 9
10, 95, 9
10, 96, 9
10, 97, 9
10, 98, 6
10, 99, 7
11, 12, 4
11, 13, 10
11, 14, 9
11, 15, 6
11, 16, 5
11, 17, 4
11, 18, 9
11, 19, 3
11, 20, 7
11, 21, 8
11, 22, 10
11, 23, 6
11, 24, 5
11, 25, 9
11, 26, 5
11, 27, 5
11, 28, 10
11, 29, 5
11, 30, 5
11, 31, 1
11, 32, 7
11, 33, 8
11, 34, 1
11, 35, 8
11, 36, 7
11, 37, 4
11, 38, 2
11, 39, 4
11, 40, 8
11, 41, 9
11, 42, 7
11, 43, 9
11, 44, 9
11, 45, 8
11, 46, 6
11, 47, 6
11, 48, 2
11, 49, 4
11, 50, 3
11, 51, 7
11, 52, 1
11, 53, 8
11, 54, 4
11, 55, 9
11, 56, 10
11, 57, 10
11, 58, 10
11, 59, 2
11, 60, 9
11, 61, 6
11, 62, 8
11, 63, 10
11, 64, 4
11, 65, 2
11, 66, 2
11, 67, 9
11, 68, 3
11, 69, 9
11, 70, 6
11, 71, 4
11, 72, 4
11, 73, 8
11, 74, 4
11, 75, 10
11, 76, 10
11, 77, 2
11, 78, 5
11, 79, 6
11, 80, 9
11, 81, 7
11, 82, 5
11, 83, 10
11, 84, 6
11, 85, 6
11, 86, 10
11, 87, 6
11, 88, 4
11, 89, 10
11, 90, 9
11, 91, 5
11, 92, 7
11, 93, 9
11, 94, 10
11, 95, 2
11, 96, 2
11, 97, 10
11, 98, 8
11, 99, 10
12, 13, 7
12, 14, 8
12, 15, 8
12, 16, 9
12, 17, 9
12, 18, 4
12, 19, 10
12, 20, 8
12, 21, 8
12, 22, 4
12, 23, 8
12, 24, 8
12, 25, 10
12, 26, 6
12, 27, 3
12, 28, 2
12, 29, 7
12, 30, 1
12, 31, 10
12, 32, 1
12, 33, 2
12, 34, 9
12, 35, 1
12, 36, 9
12, 37, 3
12, 38, 10
12, 39, 6
12, 40, 4
12, 41, 1
12, 42, 5
12, 43, 10
12, 44, 9
12, 45, 9
12, 46, 3
12, 47, 9
12, 48, 7
12, 49, 5
12, 50, 3
12, 51, 5
12, 52, 2
12, 53, 8
12, 54, 1
12, 55, 10
12, 56, 2
12, 57, 1
12, 58, 10
12, 59, 6
12, 60, 8
12, 61, 2
12, 62, 3
12, 63, 7
12, 64, 6
12, 65, 2
12, 66, 2
12, 67, 7
12, 68, 5
12, 69, 2
12, 70, 6
12, 71, 5
12, 72, 9
12, 73, 3
12, 74, 7
12, 75, 5
12, 76, 3
12, 77, 10
12, 78, 5
12, 79, 3
12, 80, 8
12, 81, 3
12, 82, 4
12, 83, 10
12, 84, 2
12, 85, 3
12, 86, 4
12, 87, 6
12, 88, 6
12, 89, 6
12, 90, 8
12, 91, 6
12, 92, 7
12, 93, 1
12, 94, 1
12, 95, 7
12, 96, 8
12, 97, 4
12, 98, 9
12, 99, 1
13, 14, 8
13, 15, 3
13, 16, 6
13, 17, 2
13, 18, 3
13, 19, 10
13, 20, 9
13, 21, 1
13, 22, 1
13, 23, 10
13, 24, 4
13, 25, 9
13, 26, 2
13, 27, 1
13, 28, 8
13, 29, 10
13, 30, 6
13, 31, 1
13, 32, 6
13, 33, 2
13, 34, 1
13, 35, 9
13, 36, 9
13, 37, 3
13, 38, 4
13, 39, 6
13, 40, 5
13, 41, 8
13, 42, 2
13, 43, 8
13, 44, 5
13, 45, 1
13, 46, 8
13, 47, 5
13, 48, 6
13, 49, 4
13, 50, 9
13, 51, 8
13, 52, 1
13, 53, 9
13, 54, 3
13, 55, 1
13, 56, 9
13, 57, 1
13, 58, 1
13, 59, 10
13, 60, 2
13, 61, 1
13, 62, 5
13, 63, 10
13, 64, 7
13, 65, 1
13, 66, 4
13, 67, 2
13, 68, 5
13, 69, 4
13, 70, 10
13, 71, 6
13, 72, 10
13, 73, 4
13, 74, 4
13, 75, 3
13, 76, 6
13, 77, 10
13, 78, 5
13, 79, 5
13, 80, 1
13, 81, 4
13, 82, 5
13, 83, 7
13, 84, 1
13, 85, 9
13, 86, 4
13, 87, 5
13, 88, 7
13, 89, 5
13, 90, 1
13, 91, 3
13, 92, 3
13, 93, 3
13, 94, 8
13, 95, 6
13, 96, 5
13, 97, 8
13, 98, 1
13, 99, 2
14, 15, 10
14, 16, 6
14, 17, 5
14, 18, 6
14, 19, 5
14, 20, 2
14, 21, 3
14, 22, 4
14, 23, 4
14, 24, 10
14, 25, 10
14, 26, 6
14, 27, 4
14, 28, 6
14, 29, 4
14, 30, 2
14, 31, 3
14, 32, 4
14, 33, 6
14, 34, 7
14, 35, 3
14, 36, 9
14, 37, 2
14, 38, 2
14, 39, 4
14, 40, 2
14, 41, 3
14, 42, 10
14, 43, 7
14, 44, 8
14, 45, 2
14, 46, 1
14, 47, 9
14, 48, 5
14, 49, 7
14, 50, 8
14, 51, 6
14, 52, 3
14, 53, 1
14, 54, 10
14, 55, 8
14, 56, 5
14, 57, 9
14, 58, 4
14, 59, 10
14, 60, 2
14, 61, 8
14, 62, 10
14, 63, 5
14, 64, 1
14, 65, 6
14, 66, 3
14, 67, 7
14, 68, 3
14, 69, 4
14, 70, 9
14, 71, 7
14, 72, 5
14, 73, 5
14, 74, 5
14, 75, 9
14, 76, 9
14, 77, 2
14, 78, 4
14, 79, 1
14, 80, 8
14, 81, 6
14, 82, 1
14, 83, 8
14, 84, 5
14, 85, 10
14, 86, 3
14, 87, 4
14, 88, 3
14, 89, 5
14, 90, 6
14, 91, 7
14, 92, 7
14, 93, 7
14, 94, 3
14, 95, 4
14, 96, 4
14, 97, 8
14, 98, 10
14, 99, 3
15, 16, 3
15, 17, 1
15, 18, 4
15, 19, 6
15, 20, 9
15, 21, 5
15, 22, 6
15, 23, 8
15, 24, 9
15, 25, 5
15, 26, 1
15, 27, 8
15, 28, 5
15, 29, 5
15, 30, 5
15, 31, 1
15, 32, 3
15, 33, 4
15, 34, 5
15, 35, 9
15, 36, 1
15, 37, 10
15, 38, 10
15, 39, 7
15, 40, 1
15, 41, 3
15, 42, 6
15, 43, 5
15, 44, 7
15, 45, 5
15, 46, 5
15, 47, 3
15, 48, 10
15, 49, 5
15, 50, 5
15, 51, 4
15, 52, 5
15, 53, 1
15, 54, 10
15, 55, 4
15, 56, 8
15, 57, 2
15, 58, 5
15, 59, 3
15, 60, 3
15, 61, 7
15, 62, 4
15, 63, 3
15, 64, 1
15, 65, 7
15, 66, 6
15, 67, 4
15, 68, 3
15, 69, 3
15, 70, 8
15, 71, 10
15, 72, 1
15, 73, 7
15, 74, 1
15, 75, 7
15, 76, 4
15, 77, 1
15, 78, 6
15, 79, 8
15, 80, 8
15, 81, 7
15, 82, 10
15, 83, 4
15, 84, 7
15, 85, 10
15, 86, 5
15, 87, 10
15, 88, 5
15, 89, 2
15, 90, 7
15, 91, 9
15, 92, 6
15, 93, 5
15, 94, 9
15, 95, 4
15, 96, 7
15, 97, 3
15, 98, 4
15, 99, 1
16, 17, 6
16, 18, 9
16, 19, 10
16, 20, 1
16, 21, 7
16, 22, 6
16, 23, 4
16, 24, 8
16, 25, 8
16, 26, 9
16, 27, 2
16, 28, 10
16, 29, 4
16, 30, 6
16, 31, 4
16, 32, 1
16, 33, 1
16, 34, 3
16, 35, 7
16, 36, 10
16, 37, 8
16, 38, 6
16, 39, 10
16, 40, 7
16, 41, 9
16, 42, 6
16, 43, 3
16, 44, 10
16, 45, 5
16, 46, 9
16, 47, 4
16, 48, 5
16, 49, 5
16, 50, 10
16, 51, 10
16, 52, 1
16, 53, 4
16, 54, 7
16, 55, 8
16, 56, 2
16, 57, 5
16, 58, 3
16, 59, 8
16, 60, 5
16, 61, 9
16, 62, 5
16, 63, 1
16, 64, 10
16, 65, 1
16, 66, 4
16, 67, 10
16, 68, 6
16, 69, 8
16, 70, 8
16, 71, 9
16, 72, 6
16, 73, 7
16, 74, 3
16, 75, 7
16, 76, 6
16, 77, 2
16, 78, 1
16, 79, 5
16, 80, 8
16, 81, 2
16, 82, 2
16, 83, 6
16, 84, 7
16, 85, 2
16, 86, 9
16, 87, 10
16, 88, 5
16, 89, 6
16, 90, 5
16, 91, 3
16, 92, 10
16, 93, 3
16, 94, 10
16, 95, 1
16, 96, 6
16, 97, 2
16, 98, 8
16, 99, 9
17, 18, 9
17, 19, 7
17, 20, 9
17, 21, 3
17, 22, 4
17, 23, 7
17, 24, 1
17, 25, 8
17, 26, 7
17, 27, 5
17, 28, 6
17, 29, 9
17, 30, 8
17, 31, 9
17, 32, 6
17, 33, 2
17, 34, 6
17, 35, 9
17, 36, 8
17, 37, 2
17, 38, 7
17, 39, 3
17, 40, 10
17, 41, 2
17, 42, 2
17, 43, 2
17, 44, 1
17, 45, 4
17, 46, 3
17, 47, 2
17, 48, 9
17, 49, 2
17, 50, 2
17, 51, 8
17, 52, 1
17, 53, 6
17, 54, 9
17, 55, 9
17, 56, 4
17, 57, 4
17, 58, 4
17, 59, 10
17, 60, 3
17, 61, 8
17, 62, 8
17, 63, 6
17, 64, 8
17, 65, 2
17, 66, 2
17, 67, 1
17, 68, 9
17, 69, 8
17, 70, 2
17, 71, 10
17, 72, 3
17, 73, 8
17, 74, 10
17, 75, 9
17, 76, 9
17, 77, 6
17, 78, 6
17, 79, 2
17, 80, 1
17, 81, 10
17, 82, 1
17, 83, 9
17, 84, 10
17, 85, 3
17, 86, 10
17, 87, 5
17, 88, 2
17, 89, 3
17, 90, 6
17, 91, 6
17, 92, 1
17, 93, 5
17, 94, 1
17, 95, 2
17, 96, 2
17, 97, 4
17, 98, 5
17, 99, 8
18, 19, 3
18, 20, 5
18, 21, 9
18, 22, 3
18, 23, 2
18, 24, 7
18, 25, 8
18, 26, 9
18, 27, 10
18, 28, 6
18, 29, 6
18, 30, 4
18, 31, 6
18, 32, 5
18, 33, 7
18, 34, 8
18, 35, 4
18, 36, 4
18, 37, 1
18, 38, 3
18, 39, 9
18, 40, 2
18, 41, 4
18, 42, 6
18, 43, 10
18, 44, 7
18, 45, 9
18, 46, 9
18, 47, 8
18, 48, 5
18, 49, 8
18, 50, 3
18, 51, 7
18, 52, 4
18, 53, 7
18, 54, 1
18, 55, 4
18, 56, 6
18, 57, 5
18, 58, 8
18, 59, 6
18, 60, 6
18, 61, 1
18, 62, 6
18, 63, 3
18, 64, 1
18, 65, 3
18, 66, 7
18, 67, 6
18, 68, 7
18, 69, 6
18, 70, 2
18, 71, 4
18, 72, 5
18, 73, 6
18, 74, 6
18, 75, 2
18, 76, 5
18, 77, 2
18, 78, 1
18, 79, 6
18, 80, 3
18, 81, 5
18, 82, 5
18, 83, 2
18, 84, 1
18, 85, 9
18, 86, 6
18, 87, 10
18, 88, 2
18, 89, 6
18, 90, 8
18, 91, 9
18, 92, 3
18, 93, 1
18, 94, 3
18, 95, 10
18, 96, 1
18, 97, 10
18, 98, 9
18, 99, 7
19, 20, 4
19, 21, 1
19, 22, 9
19, 23, 9
19, 24, 10
19, 25, 1
19, 26, 10
19, 27, 4
19, 28, 1
19, 29, 2
19, 30, 1
19, 31, 2
19, 32, 2
19, 33, 1
19, 34, 1
19, 35, 7
19, 36, 7
19, 37, 10
19, 38, 3
19, 39, 5
19, 40, 2
19, 41, 8
19, 42, 8
19, 43, 4
19, 44, 7
19, 45, 7
19, 46, 8
19, 47, 2
19, 48, 1
19, 49, 10
19, 50, 9
19, 51, 6
19, 52, 8
19, 53, 3
19, 54, 9
19, 55, 1
19, 56, 3
19, 57, 3
19, 58, 7
19, 59, 9
